Combination,Blue_Kills,Hostile_Kills,Patrol_Distance_km
"Hathcock Ballistic Insert
+Pershing’s Ghost",21,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",22,5,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",22,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,2,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",5,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,2,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",68,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,3,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",0,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,5,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",27,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",9,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,7,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",24,7,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",45,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",18,1,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",3,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",45,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",11,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",39,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",31,1,7
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",23,10,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,2,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",50,10,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,2,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",22,6,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",12,9,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",11,3,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",17,2,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",3,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",12,9,7
"Hathcock Ballistic Insert
+Pershing’s Ghost",22,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",18,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",12,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",15,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,1,7
"Hathcock Ballistic Insert
+Pershing’s Ghost",22,8,7
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,3,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",31,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",34,4,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",32,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",50,9,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",5,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",7,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",11,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",14,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",16,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",52,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",23,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,4,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",11,7,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",34,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,5,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",1,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",5,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",0,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",50,5,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",2,4,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,4,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",36,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",24,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",35,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",57,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",31,4,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",27,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",64,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",11,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",24,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",36,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",5,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",21,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",60,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",11,10,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,1,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",50,1,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",50,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",35,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",54,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",17,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",28,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",29,8,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",29,7,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",51,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,8,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",22,7,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,7,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",33,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",34,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",8,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",6,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",21,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",50,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",70,5,7
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",3,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",15,3,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",15,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",6,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",17,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",43,8,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",52,2,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",11,4,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",7,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",18,10,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,6,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",31,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",4,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",28,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",21,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",34,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",22,2,7
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,4,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",27,9,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",19,3,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",28,8,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",70,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",24,1,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",16,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",19,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",12,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,2,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",60,10,7
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",8,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,5,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,8,7
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",6,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",22,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",41,2,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",19,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",40,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",1,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",11,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",4,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",26,6,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,1,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",21,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",23,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",28,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",36,7,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",50,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,7,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",47,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",14,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",27,3,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",14,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",33,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,5,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",17,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",60,4,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",58,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",27,7,7
"Hathcock Ballistic Insert
+Pershing’s Ghost",22,5,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,0,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",50,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,4
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",50,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,3,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",27,2,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",44,10,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,1
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,10,2
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",20,0,5
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",7,10,0
"Hathcock Ballistic Insert
+Pershing’s Ghost",30,10,3
"Hathcock Ballistic Insert
+Pershing’s Ghost",10,1,6
"Hathcock Ballistic Insert
+Pershing’s Ghost",25,0,5
